param1_alpha1,param2_alpha2,param3_alpha3,custo_total,maior_autovalor_abs
-0.19999999999999996,-1.0,1.0,16.14931795146584,0.9491860870865353
0.20000000000000018,0.8,0.20000000000000018,16.149318374808875,0.9491860870865353
0.20000000000000018,0.8,0.40000000000000013,16.149324142639085,0.9491860870865353
0.20000000000000018,0.8,0.6000000000000001,16.149329848325202,0.9491860870865353
0.20000000000000018,0.8,0.8,16.149335491515163,0.9491860870865353
0.20000000000000018,0.8,1.0,16.149341071859194,0.9491860870865353
0.0,0.0,-1.0,16.14945861538885,0.9491860870865353
0.0,0.0,-0.8,16.14946563236481,0.9491860870865353
0.0,0.0,-0.6,16.149472590362787,0.9491860870865353
0.0,0.0,-0.3999999999999999,16.149479489002463,0.9491860870865353
0.0,0.0,-0.19999999999999996,16.149486327905525,0.9491860870865353
0.0,0.0,0.0,16.149493106695743,0.9491860870865353
0.0,0.0,0.20000000000000018,16.149499824999,0.9491860870865353
0.0,0.0,0.40000000000000013,16.149506482443353,0.9491860870865353
0.0,0.0,0.6000000000000001,16.149513078658977,0.9491860870865353
0.0,0.0,0.8,16.149519613278226,0.9491860870865353
0.0,0.0,1.0,16.149526085935722,0.9491860870865353
-0.19999999999999996,-0.8,-1.0,16.149672149831176,0.9491860870865353
-0.19999999999999996,-0.8,-0.8,16.149680045001872,0.9491860870865353
-0.19999999999999996,-0.8,-0.6,16.149687882238823,0.9491860870865353
-0.19999999999999996,-0.8,-0.3999999999999999,16.14969566114641,0.9491860870865353
-0.19999999999999996,-0.8,-0.19999999999999996,16.14970338133094,0.9491860870865353
-0.19999999999999996,-0.8,0.0,16.149711042400792,0.9491860870865353
-0.19999999999999996,-0.8,0.20000000000000018,16.149718643966448,0.9491860870865353
-0.19999999999999996,-0.8,0.40000000000000013,16.149726185640446,0.9491860870865353
0.20000000000000018,1.0,-1.0,16.149727872279232,0.9491860870865353
-0.19999999999999996,-0.8,0.6000000000000001,16.149733667037474,0.9491860870865353
0.20000000000000018,1.0,-0.8,16.149733915632748,0.9491860870865353
0.20000000000000018,1.0,-0.6,16.14973989872936,0.9491860870865353
-0.19999999999999996,-0.8,0.8,16.14974108777437,0.9491860870865353
0.20000000000000018,1.0,-0.3999999999999999,16.149745821206125,0.9491860870865353
-0.19999999999999996,-0.8,1.0,16.14974844747009,0.9491860870865353
0.20000000000000018,1.0,-0.19999999999999996,16.149751682702277,0.9491860870865353
0.20000000000000018,1.0,0.0,16.149757482859115,0.9491860870865353
0.20000000000000018,1.0,0.20000000000000018,16.149763221320118,0.9491860870865353
0.20000000000000018,1.0,0.40000000000000013,16.149768897731004,0.9491860870865353
0.20000000000000018,1.0,0.6000000000000001,16.149774511739626,0.9491860870865353
0.20000000000000018,1.0,0.8,16.149780062996104,0.9491860870865353
0.20000000000000018,1.0,1.0,16.14978555115278,0.9491860870865353
0.0,0.20000000000000018,-1.0,16.149897785199844,0.9491860870865353
0.0,0.20000000000000018,-0.8,16.149904714190747,0.9491860870865353
0.0,0.20000000000000018,-0.6,16.14991158393062,0.9491860870865353
0.0,0.20000000000000018,-0.3999999999999999,16.14991839404118,0.9491860870865353
0.0,0.20000000000000018,-0.19999999999999996,16.149925144146216,0.9491860870865353
0.0,0.20000000000000018,0.0,16.149931833871666,0.9491860870865353
0.0,0.20000000000000018,0.20000000000000018,16.14993846284557,0.9491860870865353
0.0,0.20000000000000018,0.40000000000000013,16.149945030698127,0.9491860870865353
0.0,0.20000000000000018,0.6000000000000001,16.149951537061604,0.9491860870865353
0.0,0.20000000000000018,0.8,16.14995798157068,0.9491860870865353
0.0,0.20000000000000018,1.0,16.149964363861965,0.9491860870865353
-0.19999999999999996,-0.6,-1.0,16.150105071795185,0.9491860870865353
-0.19999999999999996,-0.6,-0.8,16.15011288085357,0.9491860870865353
-0.19999999999999996,-0.6,-0.6,16.15012063170307,0.9491860870865353
-0.19999999999999996,-0.6,-0.3999999999999999,16.15012832395007,0.9491860870865353
-0.19999999999999996,-0.6,-0.19999999999999996,16.150135957203084,0.9491860870865353
-0.19999999999999996,-0.6,0.0,16.15014353107257,0.9491860870865353
-0.19999999999999996,-0.6,0.20000000000000018,16.1501510451712,0.9491860870865353
-0.19999999999999996,-0.6,0.40000000000000013,16.15015849911361,0.9491860870865353
-0.19999999999999996,-0.6,0.6000000000000001,16.150165892516707,0.9491860870865353
-0.19999999999999996,-0.6,0.8,16.15017322499943,0.9491860870865353
-0.19999999999999996,-0.6,1.0,16.150180496182912,0.9491860870865353
0.0,0.40000000000000013,-1.0,16.150338501940503,0.9491860870865353
0.0,0.40000000000000013,-0.8,16.150345342694113,0.9491860870865353
0.0,0.40000000000000013,-0.6,16.150352123923987,0.9491860870865353
0.0,0.40000000000000013,-0.3999999999999999,16.15035884525401,0.9491860870865353
0.0,0.40000000000000013,-0.19999999999999996,16.15036550631011,0.9491860870865353
0.0,0.40000000000000013,0.0,16.150372106720354,0.9491860870865353
0.0,0.40000000000000013,0.20000000000000018,16.150378646114955,0.9491860870865353
0.0,0.40000000000000013,0.40000000000000013,16.150385124126217,0.9491860870865353
0.0,0.40000000000000013,0.6000000000000001,16.15039154038865,0.9491860870865353
0.0,0.40000000000000013,0.8,16.15039789453895,0.9491860870865353
0.0,0.40000000000000013,1.0,16.150404186216065,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-1.0,16.150539547265033,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.8,16.150547269954032,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.6,16.1505549341594,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.3999999999999999,16.150562539489595,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,-0.19999999999999996,16.15057008555536,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.0,16.150577571969244,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.20000000000000018,16.150584998346037,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.40000000000000013,16.15059236430256,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.6000000000000001,16.150599669457858,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,0.8,16.150606913433037,0.9491860870865353
-0.19999999999999996,-0.3999999999999999,1.0,16.150614095851413,0.9491860870865353
0.0,0.6000000000000001,-1.0,16.150780763701764,0.9491860870865353
0.0,0.6000000000000001,-0.8,16.150787515965767,0.9491860870865353
0.0,0.6000000000000001,-0.6,16.150794208433844,0.9491860870865353
0.0,0.6000000000000001,-0.3999999999999999,16.150800840731986,0.9491860870865353
0.0,0.6000000000000001,-0.19999999999999996,16.150807412488295,0.9491860870865353
0.0,0.6000000000000001,0.0,16.15081392333295,0.9491860870865353
0.0,0.6000000000000001,0.20000000000000018,16.150820372898288,0.9491860870865353
0.0,0.6000000000000001,0.40000000000000013,16.15082676081882,0.9491860870865353
0.0,0.6000000000000001,0.6000000000000001,16.150833086731225,0.9491860870865353
0.0,0.6000000000000001,0.8,16.150839350274282,0.9491860870865353
0.0,0.6000000000000001,1.0,16.150845551089205,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,-1.0,16.150975574455853,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,-0.8,16.150983210518223,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,-0.6,16.15099078782271,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,-0.3999999999999999,16.150998305979943,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,16.151005764602658,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,0.0,16.151013163305652,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,0.20000000000000018,16.15102050170579,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,0.40000000000000013,16.15102777942209,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,0.6000000000000001,16.151034996075722,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,0.8,16.15104215128994,0.9491860870865353
-0.19999999999999996,-0.19999999999999996,1.0,16.151049244690274,0.9491860870865353
-0.3999999999999999,-1.0,-1.0,16.15120778867703,0.9491860870865353
-0.3999999999999999,-1.0,-0.8,16.15121630272542,0.9491860870865353
0.0,0.8,-1.0,16.151224568542034,0.9491860870865353
-0.3999999999999999,-1.0,-0.6,16.151224759090223,0.9491860870865353
0.0,0.8,-0.8,16.151231232064173,0.9491860870865353
-0.3999999999999999,-1.0,-0.3999999999999999,16.151233157366867,0.9491860870865353
0.0,0.8,-0.6,16.151237835518653,0.9491860870865353
-0.3999999999999999,-1.0,-0.19999999999999996,16.151241497152714,0.9491860870865353
0.0,0.8,-0.3999999999999999,16.15124437853361,0.9491860870865353
-0.3999999999999999,-1.0,0.0,16.15124977804717,0.9491860870865353
0.0,0.8,-0.19999999999999996,16.151250860739285,0.9491860870865353
0.0,0.8,0.0,16.151257281768014,0.9491860870865353
-0.3999999999999999,-1.0,0.20000000000000018,16.151257999651694,0.9491860870865353
0.0,0.8,0.20000000000000018,16.15126364125424,0.9491860870865353
-0.3999999999999999,-1.0,0.40000000000000013,16.15126616156981,0.9491860870865353
0.0,0.8,0.40000000000000013,16.151269938834652,0.9491860870865353
-0.3999999999999999,-1.0,0.6000000000000001,16.151274263407213,0.9491860870865353
0.0,0.8,0.6000000000000001,16.151276174148045,0.9491860870865353
-0.3999999999999999,-1.0,0.8,16.151282304771573,0.9491860870865353
0.0,0.8,0.8,16.151282346835504,0.9491860870865353
0.0,0.8,1.0,16.15128845654021,0.9491860870865353
-0.3999999999999999,-1.0,1.0,16.151290285272925,0.9491860870865353
-0.19999999999999996,0.0,-1.0,16.151413151549963,0.9491860870865353
-0.19999999999999996,0.0,-0.8,16.151420700728583,0.9491860870865353
-0.19999999999999996,0.0,-0.6,16.1514281908755,0.9491860870865353
-0.19999999999999996,0.0,-0.3999999999999999,16.151435621603472,0.9491860870865353
-0.19999999999999996,0.0,-0.19999999999999996,16.15144299252736,0.9491860870865353
-0.19999999999999996,0.0,0.0,16.151450303264145,0.9491860870865353
-0.19999999999999996,0.0,0.20000000000000018,16.15145755343279,0.9491860870865353
-0.19999999999999996,0.0,0.40000000000000013,16.15146474265451,0.9491860870865353
-0.19999999999999996,0.0,0.6000000000000001,16.151471870552584,0.9491860870865353
-0.19999999999999996,0.0,0.8,16.15147893675243,0.9491860870865353
-0.19999999999999996,0.0,1.0,16.151485940881784,0.9491860870865353
-0.3999999999999999,-0.8,-1.0,16.151639110796747,0.9491860870865353
-0.3999999999999999,-0.8,-0.8,16.151647539852103,0.9491860870865353
-0.3999999999999999,-0.8,-0.6,16.151655910948048,0.9491860870865353
-0.3999999999999999,-0.8,-0.3999999999999999,16.15166422368207,0.9491860870865353
0.0,1.0,-1.0,16.15166991448706,0.9491860870865353
-0.3999999999999999,-0.8,-0.19999999999999996,16.151672477653644,0.9491860870865353
0.0,1.0,-0.8,16.15167648901517,0.9491860870865353
-0.3999999999999999,-0.8,0.0,16.15168067246439,0.9491860870865353
0.0,1.0,-0.6,16.15168300320437,0.9491860870865353
-0.3999999999999999,-0.8,0.20000000000000018,16.151688807717854,0.9491860870865353
0.0,1.0,-0.3999999999999999,16.151689456684892,0.9491860870865353
0.0,1.0,-0.19999999999999996,16.151695849089176,0.9491860870865353
-0.3999999999999999,-0.8,0.40000000000000013,16.15169688301972,0.9491860870865353
0.0,1.0,0.0,16.151702180051664,0.9491860870865353
-0.3999999999999999,-0.8,0.6000000000000001,16.151704897977783,0.9491860870865353
0.0,1.0,0.20000000000000018,16.15170844920896,0.9491860870865353
-0.3999999999999999,-0.8,0.8,16.151712852201953,0.9491860870865353
0.0,1.0,0.40000000000000013,16.151714656199914,0.9491860870865353
-0.3999999999999999,-0.8,1.0,16.15172074530435,0.9491860870865353
0.0,1.0,0.6000000000000001,16.15172080066548,0.9491860870865353
0.0,1.0,0.8,16.151726882248916,0.9491860870865353
0.0,1.0,1.0,16.151732900595608,0.9491860870865353
-0.19999999999999996,0.20000000000000018,-1.0,16.151852276697237,0.9491860870865353
-0.19999999999999996,0.20000000000000018,-0.8,16.15185973873491,0.9491860870865353
-0.19999999999999996,0.20000000000000018,-0.6,16.15186714146754,0.9491860870865353
-0.19999999999999996,0.20000000000000018,-0.3999999999999999,16.151874484510024,0.9491860870865353
-0.19999999999999996,0.20000000000000018,-0.19999999999999996,16.151881767479335,0.9491860870865353
-0.19999999999999996,0.20000000000000018,0.0,16.151888989994575,0.9491860870865353
-0.19999999999999996,0.20000000000000018,0.20000000000000018,16.15189615167692,0.9491860870865353
-0.19999999999999996,0.20000000000000018,0.40000000000000013,16.151903252149683,0.9491860870865353
-0.19999999999999996,0.20000000000000018,0.6000000000000001,16.151910291038302,0.9491860870865353
-0.19999999999999996,0.20000000000000018,0.8,16.1519172679704,0.9491860870865353
-0.19999999999999996,0.20000000000000018,1.0,16.151924182575858,0.9491860870865353
-0.3999999999999999,-0.6,-1.0,16.152071987381262,0.9491860870865353
-0.3999999999999999,-0.6,-0.8,16.15208033118166,0.9491860870865353
-0.3999999999999999,-0.6,-0.6,16.152088616747207,0.9491860870865353
-0.3999999999999999,-0.6,-0.3999999999999999,16.152096843677562,0.9491860870865353
-0.3999999999999999,-0.6,-0.19999999999999996,16.152105011574317,0.9491860870865353
-0.3999999999999999,-0.6,0.0,16.152113120041193,0.9491860870865353
-0.3999999999999999,-0.6,0.20000000000000018,16.152121168683895,0.9491860870865353
-0.3999999999999999,-0.6,0.40000000000000013,16.152129157110306,0.9491860870865353
-0.3999999999999999,-0.6,0.6000000000000001,16.15213708493031,0.9491860870865353
-0.3999999999999999,-0.6,0.8,16.152144951756046,0.9491860870865353
-0.3999999999999999,-0.6,1.0,16.152152757201737,0.9491860870865353
-0.19999999999999996,0.40000000000000013,-1.0,16.152292948014935,0.9491860870865353
-0.19999999999999996,0.40000000000000013,-0.8,16.152300322654504,0.9491860870865353
-0.19999999999999996,0.40000000000000013,-0.6,16.152307637716127,0.9491860870865353
-0.19999999999999996,0.40000000000000013,-0.3999999999999999,16.152314892816875,0.9491860870865353
-0.19999999999999996,0.40000000000000013,-0.19999999999999996,16.152322087575858,0.9491860870865353
-0.19999999999999996,0.40000000000000013,0.0,16.152329221614316,0.9491860870865353
-0.19999999999999996,0.40000000000000013,0.20000000000000018,16.152336294555525,0.9491860870865353
-0.19999999999999996,0.40000000000000013,0.40000000000000013,16.15234330602497,0.9491860870865353
-0.19999999999999996,0.40000000000000013,0.6000000000000001,16.1523502556503,0.9491860870865353
-0.19999999999999996,0.40000000000000013,0.8,16.152357143061238,0.9491860870865353
-0.19999999999999996,0.40000000000000013,1.0,16.152363967889904,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,-1.0,16.152506416672065,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,-0.8,16.152514674955448,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,-0.6,16.152522874729033,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,16.15253101559461,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,-0.19999999999999996,16.152539097155902,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,0.0,16.15254711901876,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,0.20000000000000018,16.152555080791018,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,0.40000000000000013,16.152562982082735,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,0.6000000000000001,16.152570822505965,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,0.8,16.15257860167493,0.9491860870865353
-0.3999999999999999,-0.3999999999999999,1.0,16.15258631920609,0.9491860870865353
-0.19999999999999996,0.6000000000000001,-1.0,16.152735163587653,0.9491860870865353
-0.19999999999999996,0.6000000000000001,-0.8,16.152742450572,0.9491860870865353
-0.19999999999999996,0.6000000000000001,-0.6,16.152749677705973,0.9491860870865353
-0.19999999999999996,0.6000000000000001,-0.3999999999999999,16.152756844608803,0.9491860870865353
-0.19999999999999996,0.6000000000000001,-0.19999999999999996,16.15276395090172,0.9491860870865353
-0.19999999999999996,0.6000000000000001,0.0,16.1527709962081,0.9491860870865353
-0.19999999999999996,0.6000000000000001,0.20000000000000018,16.15277798015344,0.9491860870865353
-0.19999999999999996,0.6000000000000001,0.40000000000000013,16.1527849023653,0.9491860870865353
-0.19999999999999996,0.6000000000000001,0.6000000000000001,16.152791762473488,0.9491860870865353
-0.19999999999999996,0.6000000000000001,0.8,16.152798560109982,0.9491860870865353
-0.19999999999999996,0.6000000000000001,1.0,16.15280529490895,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,-1.0,16.152942396877883,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,-0.8,16.1529505693822,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,-0.6,16.152958683102263,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,-0.3999999999999999,16.15296673764192,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,-0.19999999999999996,16.152974732607113,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,0.0,16.15298266760575,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,0.20000000000000018,16.15299054224789,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,0.40000000000000013,16.152998356145634,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,0.6000000000000001,16.153006108913285,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,0.8,16.15301380016722,0.9491860870865353
-0.3999999999999999,-0.19999999999999996,1.0,16.153021429526017,0.9491860870865353
-0.19999999999999996,0.8,-1.0,16.153178921467415,0.9491860870865353
-0.19999999999999996,0.8,-0.8,16.15318612053946,0.9491860870865353
-0.6,-1.0,-1.0,16.15318700480227,0.9491860870865353
-0.19999999999999996,0.8,-0.6,16.153193259489214,0.9491860870865353
-0.6,-1.0,-0.8,16.1531960568355,0.9491860870865353
-0.19999999999999996,0.8,-0.3999999999999999,16.153200337937985,0.9491860870865353
-0.6,-1.0,-0.6,16.153205051187026,0.9491860870865353
-0.19999999999999996,0.8,-0.19999999999999996,16.1532073555092,0.9491860870865353
-0.6,-1.0,-0.3999999999999999,16.15321398744531,0.9491860870865353
-0.19999999999999996,0.8,0.0,16.153214311828332,0.9491860870865353
-0.19999999999999996,0.8,0.20000000000000018,16.153221206523025,0.9491860870865353
-0.6,-1.0,-0.19999999999999996,16.153222865201034,0.9491860870865353
-0.19999999999999996,0.8,0.40000000000000013,16.153228039223094,0.9491860870865353
-0.6,-1.0,0.0,16.153231684046702,0.9491860870865353
-0.19999999999999996,0.8,0.6000000000000001,16.153234809560416,0.9491860870865353
-0.6,-1.0,0.20000000000000018,16.153240443576994,0.9491860870865353
-0.19999999999999996,0.8,0.8,16.153241517169132,0.9491860870865353
-0.19999999999999996,0.8,1.0,16.153248161685646,0.9491860870865353
-0.6,-1.0,0.40000000000000013,16.153249143388503,0.9491860870865353
-0.6,-1.0,0.6000000000000001,16.15325778308003,0.9491860870865353
-0.6,-1.0,0.8,16.153266362252413,0.9491860870865353
-0.6,-1.0,1.0,16.15327488050868,0.9491860870865353
-0.3999999999999999,0.0,-1.0,16.153379926174917,0.9491860870865353
-0.3999999999999999,0.0,-0.8,16.153388012638143,0.9491860870865353
-0.3999999999999999,0.0,-0.6,16.15339604004308,0.9491860870865353
-0.3999999999999999,0.0,-0.3999999999999999,16.15340400799572,0.9491860870865353
-0.3999999999999999,0.0,-0.19999999999999996,16.153411916104123,0.9491860870865353
-0.3999999999999999,0.0,0.0,16.153419763978345,0.9491860870865353
-0.3999999999999999,0.0,0.20000000000000018,16.153427551230614,0.9491860870865353
-0.3999999999999999,0.0,0.40000000000000013,16.15343527747519,0.9491860870865353
-0.3999999999999999,0.0,0.6000000000000001,16.153442942328457,0.9491860870865353
-0.3999999999999999,0.0,0.8,16.153450545409022,0.9491860870865353
-0.3999999999999999,0.0,1.0,16.15345808633765,0.9491860870865353
-0.6,-0.8,-1.0,16.15361827869695,0.9491860870865353
-0.19999999999999996,1.0,-1.0,16.153624219673635,0.9491860870865353
-0.6,-0.8,-0.8,16.153627246593203,0.9491860870865353
-0.19999999999999996,1.0,-0.8,16.15363133057638,0.9491860870865353
-0.6,-0.8,-0.6,16.153636156531622,0.9491860870865353
-0.19999999999999996,1.0,-0.6,16.153638381085358,0.9491860870865353
-0.6,-0.8,-0.3999999999999999,16.153645008102888,0.9491860870865353
-0.19999999999999996,1.0,-0.3999999999999999,16.15364537082403,0.9491860870865353
-0.19999999999999996,1.0,-0.19999999999999996,16.15365229941796,0.9491860870865353
-0.6,-0.8,-0.19999999999999996,16.153653800899775,0.9491860870865353
-0.19999999999999996,1.0,0.0,16.15365916649474,0.9491860870865353
-0.6,-0.8,0.0,16.1536625345169,0.9491860870865353
-0.19999999999999996,1.0,0.20000000000000018,16.153665971684205,0.9491860870865353
-0.6,-0.8,0.20000000000000018,16.153671208551085,0.9491860870865353
-0.19999999999999996,1.0,0.40000000000000013,16.15367271461828,0.9491860870865353
-0.19999999999999996,1.0,0.6000000000000001,16.15367939493105,0.9491860870865353
-0.6,-0.8,0.40000000000000013,16.15367982260108,0.9491860870865353
-0.19999999999999996,1.0,0.8,16.153686012258813,0.9491860870865353
-0.6,-0.8,0.6000000000000001,16.153688376267844,0.9491860870865353
-0.19999999999999996,1.0,1.0,16.153692566240117,0.9491860870865353
-0.6,-0.8,0.8,16.15369686915441,0.9491860870865353
-0.6,-0.8,1.0,16.153705300865884,0.9491860870865353
-0.3999999999999999,0.20000000000000018,-1.0,16.153819002706733,0.9491860870865353
-0.3999999999999999,0.20000000000000018,-0.8,16.1538270028668,0.9491860870865353
-0.3999999999999999,0.20000000000000018,-0.6,16.153834943695063,0.9491860870865353
-0.3999999999999999,0.20000000000000018,-0.3999999999999999,16.15384282479955,0.9491860870865353
-0.3999999999999999,0.20000000000000018,-0.19999999999999996,16.153850645790524,0.9491860870865353
-0.3999999999999999,0.20000000000000018,0.0,16.153858406280186,0.9491860870865353
-0.3999999999999999,0.20000000000000018,0.20000000000000018,16.15386610588288,0.9491860870865353
-0.3999999999999999,0.20000000000000018,0.40000000000000013,16.153873744215005,0.9491860870865353
-0.3999999999999999,0.20000000000000018,0.6000000000000001,16.15388132089517,0.9491860870865353
-0.3999999999999999,0.20000000000000018,0.8,16.15388883554411,0.9491860870865353
-0.3999999999999999,0.20000000000000018,1.0,16.1538962877847,0.9491860870865353
-0.6,-0.6,-1.0,16.154051106197663,0.9491860870865353
-0.6,-0.6,-0.8,16.154059989690047,0.9491860870865353
-0.6,-0.6,-0.6,16.15406881494897,0.9491860870865353
-0.6,-0.6,-0.3999999999999999,16.154077581567265,0.9491860870865353
-0.6,-0.6,-0.19999999999999996,16.154086289139787,0.9491860870865353
-0.6,-0.6,0.0,16.154094937263302,0.9491860870865353
-0.6,-0.6,0.20000000000000018,16.154103525536794,0.9491860870865353
-0.6,-0.6,0.40000000000000013,16.15411205356118,0.9491860870865353
-0.6,-0.6,0.6000000000000001,16.154120520939554,0.9491860870865353
-0.6,-0.6,0.8,16.15412892727706,0.9491860870865353
-0.6,-0.6,1.0,16.154137272181057,0.9491860870865353
-0.3999999999999999,0.40000000000000013,-1.0,16.154259624584228,0.9491860870865353
-0.3999999999999999,0.40000000000000013,-0.8,16.154267538179145,0.9491860870865353
-0.3999999999999999,0.40000000000000013,-0.6,16.15427539216916,0.9491860870865353
-0.3999999999999999,0.40000000000000013,-0.3999999999999999,16.154283186164477,0.9491860870865353
-0.3999999999999999,0.40000000000000013,-0.19999999999999996,16.154290919777427,0.9491860870865353
-0.3999999999999999,0.40000000000000013,0.0,16.154298592622368,0.9491860870865353
-0.3999999999999999,0.40000000000000013,0.20000000000000018,16.154306204315787,0.9491860870865353
-0.3999999999999999,0.40000000000000013,0.40000000000000013,16.154313754476277,0.9491860870865353
-0.3999999999999999,0.40000000000000013,0.6000000000000001,16.154321242724617,0.9491860870865353
-0.3999999999999999,0.40000000000000013,0.8,16.154328668683654,0.9491860870865353
-0.3999999999999999,0.40000000000000013,1.0,16.154336031978456,0.9491860870865353
-0.6,-0.3999999999999999,-1.0,16.15448548553961,0.9491860870865353
-0.6,-0.3999999999999999,-0.8,16.154494284361228,0.9491860870865353
-0.6,-0.3999999999999999,-0.6,16.154503024674185,0.9491860870865353
-0.6,-0.3999999999999999,-0.3999999999999999,16.1545117060735,0.9491860870865353
-0.6,-0.3999999999999999,-0.19999999999999996,16.154520328156096,0.9491860870865353
